month,year,total_inflow_volume_inr,inflow_transaction_count,average_ticket_size_inr,total_outflow_volume_inr,outflow_transaction_count,unique_counterparties_in,failed_transaction_rate_pct,business_id
07,2024,1743584.68,127,13729.01,1269541.46,145,48,0.85,MSME_190408923
08,2024,2187410.12,220,9942.77,1456287.75,233,110,2.43,MSME_190408923
09,2024,2688962.55,790,3403.75,1413712.16,763,271,0.23,MSME_190408923
10,2024,2093647.9,453,4621.74,1259437.73,543,294,2.42,MSME_190408923
11,2024,1475486.65,350,4215.68,949887.79,406,140,1.5,MSME_190408923
12,2024,2452650.64,165,14864.55,1389947.6,182,105,1.68,MSME_190408923
01,2025,2629228.15,273,9630.87,1511093.11,257,161,1.35,MSME_190408923
02,2025,2350054.26,217,10829.74,1311193.68,187,82,0.56,MSME_190408923
03,2025,1746995.15,151,11569.5,1222462.74,123,95,2.25,MSME_190408923
04,2025,1568892.91,124,12652.36,1113465.64,114,58,2.6,MSME_190408923
05,2025,2556043.1,179,14279.57,1759485.34,156,92,2.26,MSME_190408923
06,2025,2181648.5,193,11303.88,1357372.75,161,69,0.21,MSME_190408923
07,2025,2434793.86,288,8454.15,1308536.91,321,108,0.28,MSME_190408923
08,2025,1768550.73,158,11193.36,1007625.91,132,98,0.71,MSME_190408923
09,2025,1763673.58,216,8165.16,961554.51,215,106,0.73,MSME_190408923
10,2025,2346496.14,206,11390.76,1837631.65,196,136,2.69,MSME_190408923
11,2025,2238760.46,195,11480.82,1750284.27,226,91,2.83,MSME_190408923
12,2025,2705687.14,668,4050.43,1714991.18,794,372,0.73,MSME_190408923
01,2026,2411040.91,162,14882.97,1357026.87,170,66,0.18,MSME_190408923
02,2026,1878398.98,176,10672.72,1009399.72,157,62,1.63,MSME_190408923
03,2026,1661564.79,1030,1613.17,1288003.63,1071,491,1.49,MSME_190408923
04,2026,1831235.58,216,8477.94,916971.44,209,91,1.85,MSME_190408923
05,2026,2165883.96,888,2439.06,1423819.71,960,358,2.98,MSME_190408923
06,2026,2368756.68,160,14804.73,1224667.02,180,92,2.69,MSME_190408923
07,2024,1093206.79,194,5635.09,567208.5,184,123,2.25,MSME_760929804
08,2024,1123881.16,914,1229.63,572230.45,1093,550,2.85,MSME_760929804
09,2024,1083094.78,522,2074.89,758562.79,622,157,0.35,MSME_760929804
10,2024,1156703.38,84,13770.28,792268.22,96,36,0.47,MSME_760929804
11,2024,914644.05,564,1621.71,616492.45,486,224,0.34,MSME_760929804
12,2024,927390.14,69,13440.44,557679.54,71,24,0.1,MSME_760929804
01,2025,887424.93,87,10200.29,549904.63,71,29,2.91,MSME_760929804
02,2025,850897.46,58,14670.65,497453.85,67,37,0.73,MSME_760929804
03,2025,949885.13,181,5247.98,598783.99,151,80,2.92,MSME_760929804
04,2025,1227316.57,108,11364.04,876306.14,92,37,1.68,MSME_760929804
05,2025,750224.48,137,5476.09,521915.69,118,54,2.52,MSME_760929804
06,2025,1159798.15,184,6303.25,853223.23,173,79,2.12,MSME_760929804
07,2025,831714.21,158,5264.01,647462.36,172,48,0.77,MSME_760929804
08,2025,774669.63,321,2413.3,483224.6,368,146,0.29,MSME_760929804
09,2025,1043745.72,98,10650.47,623459.31,99,55,0.94,MSME_760929804
10,2025,947833.0,147,6447.84,600357.47,138,62,0.95,MSME_760929804
11,2025,958547.04,200,4792.74,704342.49,237,76,0.88,MSME_760929804
12,2025,962969.85,608,1583.83,616897.49,588,187,2.48,MSME_760929804
01,2026,743533.37,272,2733.58,555247.59,289,184,2.43,MSME_760929804
02,2026,1034078.43,72,14362.2,718424.48,79,46,1.95,MSME_760929804
03,2026,1206407.35,194,6218.59,660871.72,163,109,1.16,MSME_760929804
04,2026,851918.17,471,1808.74,517293.42,549,178,2.63,MSME_760929804
05,2026,1021132.15,138,7399.51,651495.87,112,69,2.32,MSME_760929804
06,2026,1283303.88,88,14583.0,795012.81,93,38,2.14,MSME_760929804
07,2024,1507376.25,430,3505.53,1085124.56,453,238,1.09,MSME_319346290
08,2024,1680932.1,139,12093.04,1267985.28,149,73,1.56,MSME_319346290
09,2024,988573.53,90,10984.15,747260.05,84,44,1.63,MSME_319346290
10,2024,1233898.98,115,10729.56,907306.6,121,74,0.74,MSME_319346290
11,2024,999619.71,73,13693.42,635309.25,61,51,2.09,MSME_319346290
12,2024,1226137.74,2063,594.35,801295.25,2017,819,0.81,MSME_319346290
01,2025,1199028.2,175,6851.59,636926.65,154,57,2.88,MSME_319346290
02,2025,1299002.66,102,12735.32,946964.2,83,59,2.68,MSME_319346290
03,2025,1019511.34,254,4013.82,702204.04,258,142,2.28,MSME_319346290
04,2025,1497132.98,1018,1470.66,1055795.67,1140,676,2.94,MSME_319346290
05,2025,883862.79,141,6268.53,506709.29,143,51,2.25,MSME_319346290
06,2025,1180481.28,219,5390.33,708105.11,201,140,1.34,MSME_319346290
07,2025,1356979.65,204,6651.86,844363.46,171,112,2.07,MSME_319346290
08,2025,954757.41,1786,534.58,737293.77,1687,1157,0.55,MSME_319346290
09,2025,1259027.99,99,12717.45,783636.76,112,43,0.1,MSME_319346290
10,2025,1018261.96,72,14142.53,666097.78,75,26,0.58,MSME_319346290
11,2025,925963.94,123,7528.16,602652.6,129,44,1.8,MSME_319346290
12,2025,1069055.14,200,5345.28,589220.58,162,137,2.53,MSME_319346290
01,2026,1111585.48,116,9582.63,721665.21,106,36,2.92,MSME_319346290
02,2026,1044153.83,118,8848.76,526407.02,100,56,1.13,MSME_319346290
03,2026,1084585.78,488,2222.51,669603.32,395,271,0.95,MSME_319346290
04,2026,925986.1,134,6910.34,560372.62,147,79,0.58,MSME_319346290
05,2026,1220737.15,101,12086.51,697055.39,111,67,2.41,MSME_319346290
06,2026,1139063.01,1423,800.47,688511.94,1251,901,1.35,MSME_319346290
07,2024,1963123.0,504,3895.09,1093470.9,502,324,0.62,MSME_487570623
08,2024,2121180.83,359,5908.58,1315647.11,342,124,1.83,MSME_487570623
09,2024,2441964.58,675,3617.73,1463543.73,745,225,2.37,MSME_487570623
10,2024,2353176.31,1419,1658.33,1593868.84,1487,551,0.63,MSME_487570623
11,2024,2249479.39,2083,1079.92,1331843.5,1757,674,0.98,MSME_487570623
12,2024,2674910.58,679,3939.49,1964590.18,597,243,2.99,MSME_487570623
01,2025,2588780.01,322,8039.69,1912358.2,263,139,2.38,MSME_487570623
02,2025,2651644.35,877,3023.54,2094248.3,728,590,1.28,MSME_487570623
03,2025,2866598.8,225,12740.44,1824962.19,232,121,2.7,MSME_487570623
04,2025,2295194.91,236,9725.4,1173688.74,229,79,0.78,MSME_487570623
05,2025,2719497.0,275,9889.08,1786841.15,273,106,1.83,MSME_487570623
06,2025,3319366.62,563,5895.86,2453981.34,600,250,2.84,MSME_487570623
07,2025,3044518.41,1433,2124.58,1561285.42,1178,898,2.3,MSME_487570623
08,2025,2854962.67,194,14716.3,2213326.29,165,117,1.31,MSME_487570623
09,2025,3172647.1,399,7951.5,2405131.56,400,153,0.18,MSME_487570623
10,2025,2329469.1,496,4696.51,1472004.36,513,236,1.31,MSME_487570623
11,2025,2434009.49,427,5700.26,1253820.18,384,221,0.27,MSME_487570623
12,2025,2997530.75,1028,2915.89,1762744.23,884,426,1.93,MSME_487570623
01,2026,2357793.43,650,3627.37,1218881.99,674,317,0.7,MSME_487570623
02,2026,2925449.04,339,8629.64,1734788.94,360,204,1.5,MSME_487570623
03,2026,2998970.32,949,3160.14,2298129.79,902,616,2.17,MSME_487570623
04,2026,2513128.54,290,8665.96,1484929.7,332,110,1.47,MSME_487570623
05,2026,2502435.49,643,3891.81,1766352.33,578,426,2.28,MSME_487570623
06,2026,3127921.09,624,5012.69,2043982.05,723,371,0.42,MSME_487570623
07,2024,2667423.23,2766,964.36,2105680.63,2996,1292,1.95,MSME_909992925
08,2024,2147335.02,575,3734.5,1201674.46,581,328,2.67,MSME_909992925
09,2024,3014474.54,655,4602.25,2266232.03,689,292,1.2,MSME_909992925
10,2024,2531905.77,176,14385.83,1422102.54,183,58,1.43,MSME_909992925
11,2024,2252388.88,205,10987.26,1644873.01,168,91,0.38,MSME_909992925
12,2024,2362449.96,619,3816.56,1296690.41,590,293,0.78,MSME_909992925
01,2025,2816856.16,503,5600.11,1988940.79,496,271,1.17,MSME_909992925
02,2025,2415963.44,171,14128.44,1321923.02,185,109,2.14,MSME_909992925
03,2025,2367535.94,616,3843.4,1220415.27,677,330,0.41,MSME_909992925
04,2025,2747564.56,377,7287.97,1636613.67,319,159,0.83,MSME_909992925
05,2025,2942472.96,363,8105.99,2236101.02,388,127,2.19,MSME_909992925
06,2025,2023774.63,206,9824.15,1472123.95,193,90,1.64,MSME_909992925
07,2025,2892333.58,1059,2731.19,1741231.62,959,643,2.94,MSME_909992925
08,2025,2669149.16,235,11358.08,1904691.5,188,157,1.05,MSME_909992925
09,2025,2083283.49,551,3780.91,1273007.24,567,193,2.84,MSME_909992925
10,2025,3407171.75,606,5622.4,2036712.73,715,214,2.08,MSME_909992925
11,2025,2879023.88,201,14323.5,1790397.75,231,129,1.43,MSME_909992925
12,2025,2998689.51,544,5512.3,2395823.29,435,343,1.95,MSME_909992925
01,2026,2626955.66,2612,1005.73,2077171.61,2621,915,1.51,MSME_909992925
02,2026,2850317.44,276,10327.24,1869603.67,249,163,2.48,MSME_909992925
03,2026,2659164.69,184,14451.98,1936197.22,189,95,0.27,MSME_909992925
04,2026,3007724.18,207,14530.07,2115575.44,236,111,1.99,MSME_909992925
05,2026,3144158.81,223,14099.37,1780823.7,247,119,1.97,MSME_909992925
06,2026,2421972.46,508,4767.66,1903480.86,508,168,0.89,MSME_909992925
07,2024,1841610.84,148,12443.32,984233.63,147,103,0.22,MSME_380940688
08,2024,1757505.84,782,2247.45,1371937.98,900,243,1.84,MSME_380940688
09,2024,1822206.44,642,2838.33,1086760.19,588,417,0.73,MSME_380940688
10,2024,1815263.52,201,9031.16,959542.65,182,62,0.53,MSME_380940688
11,2024,1885871.97,750,2514.5,1437753.39,867,239,0.35,MSME_380940688
12,2024,1933420.45,260,7436.23,1209215.22,311,114,0.6,MSME_380940688
01,2025,1584713.83,1207,1312.94,813850.78,1208,570,0.74,MSME_380940688
02,2025,1768856.6,267,6624.93,1162804.77,227,174,2.95,MSME_380940688
03,2025,1541057.29,191,8068.36,979780.18,160,65,0.44,MSME_380940688
04,2025,2038647.06,273,7467.57,1521548.91,278,117,1.84,MSME_380940688
05,2025,1770364.18,124,14277.13,1351605.38,121,49,0.61,MSME_380940688
06,2025,1878700.04,158,11890.51,1195440.84,158,106,0.14,MSME_380940688
07,2025,2128986.72,3789,561.89,1621837.07,4041,1480,2.37,MSME_380940688
08,2025,2243991.78,1392,1612.06,1458680.61,1604,427,0.83,MSME_380940688
09,2025,2185742.39,199,10983.63,1208696.69,166,106,0.33,MSME_380940688
10,2025,2199349.57,204,10781.13,1726451.9,244,106,0.92,MSME_380940688
11,2025,1701949.21,638,2667.63,1095282.15,665,282,2.49,MSME_380940688
12,2025,1768484.81,244,7247.89,1008832.08,230,85,1.51,MSME_380940688
01,2026,1988853.89,279,7128.51,1022617.66,248,84,1.9,MSME_380940688
02,2026,2214060.35,276,8021.96,1239190.28,257,85,0.15,MSME_380940688
03,2026,2383223.3,328,7265.92,1698825.9,318,189,0.72,MSME_380940688
04,2026,1912110.27,186,10280.16,1255555.14,150,104,2.9,MSME_380940688
05,2026,2228466.27,199,11198.32,1761522.58,202,131,1.1,MSME_380940688
06,2026,2376151.42,950,2501.21,1633126.02,764,491,1.3,MSME_380940688
07,2024,2648326.07,284,9325.09,1987462.85,312,110,0.24,MSME_993626962
08,2024,1949162.59,907,2149.02,1094448.95,1017,471,1.15,MSME_993626962
09,2024,1632005.69,135,12088.93,974132.03,139,75,2.59,MSME_993626962
10,2024,1878893.75,455,4129.44,1019558.61,515,204,2.05,MSME_993626962
11,2024,2168019.4,164,13219.63,1502262.12,171,97,2.0,MSME_993626962
12,2024,2357704.18,225,10478.69,1783939.56,243,150,2.42,MSME_993626962
01,2025,2155143.12,188,11463.53,1111284.73,192,127,1.93,MSME_993626962
02,2025,1285632.72,394,3263.03,866598.14,418,202,2.08,MSME_993626962
03,2025,1957538.25,653,2997.76,1377449.08,720,200,0.56,MSME_993626962
04,2025,1898439.4,217,8748.57,1265736.7,197,123,1.98,MSME_993626962
05,2025,2053703.13,187,10982.37,1344224.48,200,123,2.35,MSME_993626962
06,2025,2369582.63,455,5207.87,1681968.51,520,171,1.84,MSME_993626962
07,2025,1597267.96,669,2387.55,837859.34,797,420,0.51,MSME_993626962
08,2025,2143259.16,1040,2060.83,1100110.34,1149,473,1.43,MSME_993626962
09,2025,1913206.26,127,15064.62,1392574.86,138,43,0.15,MSME_993626962
10,2025,2062507.97,669,3082.97,1175831.26,715,386,1.28,MSME_993626962
11,2025,2192703.08,478,4587.24,1349208.29,531,166,2.47,MSME_993626962
12,2025,2553699.69,316,8081.33,1565129.99,330,184,2.25,MSME_993626962
01,2026,2667374.73,193,13820.59,1615887.5,198,126,2.85,MSME_993626962
02,2026,2208032.17,2344,941.99,1591626.97,2106,1162,2.1,MSME_993626962
03,2026,2176978.37,448,4859.33,1242570.32,502,244,0.42,MSME_993626962
04,2026,2461935.79,699,3522.08,1400171.06,769,292,2.32,MSME_993626962
05,2026,2747912.83,201,13671.21,2119696.22,173,101,2.15,MSME_993626962
06,2026,2064871.27,889,2322.69,1448888.25,725,456,1.26,MSME_993626962
07,2024,961524.01,78,12327.23,645601.42,76,27,1.96,MSME_112184762
08,2024,1120247.89,98,11431.1,871905.16,102,64,2.51,MSME_112184762
09,2024,891251.53,313,2847.45,607377.64,286,103,2.87,MSME_112184762
10,2024,1191226.66,121,9844.85,856618.47,96,42,1.27,MSME_112184762
11,2024,1263598.22,318,3973.58,801887.29,303,143,1.63,MSME_112184762
12,2024,1162910.26,90,12921.23,683908.4,102,45,1.16,MSME_112184762
01,2025,1132037.35,79,14329.59,575922.05,76,27,1.55,MSME_112184762
02,2025,1192606.21,137,8705.15,800817.1,113,93,2.14,MSME_112184762
03,2025,1268893.13,89,14257.23,822527.27,91,37,2.45,MSME_112184762
04,2025,1363788.22,129,10572.0,720779.33,130,62,1.36,MSME_112184762
05,2025,1092991.6,84,13011.8,637255.82,72,36,0.34,MSME_112184762
06,2025,1207587.37,103,11724.15,697963.18,92,44,0.87,MSME_112184762
07,2025,969316.36,81,11966.87,678654.84,77,26,0.12,MSME_112184762
08,2025,1227000.63,90,13633.34,871413.15,75,30,1.62,MSME_112184762
09,2025,1293976.74,347,3729.04,883302.81,286,147,2.2,MSME_112184762
10,2025,1339556.51,164,8168.03,675665.19,168,49,0.77,MSME_112184762
11,2025,1050125.02,119,8824.58,640028.99,97,38,0.91,MSME_112184762
12,2025,1014349.85,106,9569.34,756351.89,120,43,0.78,MSME_112184762
01,2026,1181969.26,147,8040.61,620986.02,119,95,1.63,MSME_112184762
02,2026,1106752.5,183,6047.83,780757.02,180,118,2.83,MSME_112184762
03,2026,1416597.11,195,7264.6,753114.72,188,119,0.25,MSME_112184762
04,2026,1371448.71,153,8963.72,774241.2,144,87,0.5,MSME_112184762
05,2026,1483699.51,256,5795.7,823316.38,219,160,2.28,MSME_112184762
06,2026,1479001.83,997,1483.45,940170.99,960,634,2.64,MSME_112184762
07,2024,3464735.83,415,8348.76,2488309.67,408,231,1.58,MSME_007187178
08,2024,3330659.33,2161,1541.26,2357071.57,2084,1079,0.3,MSME_007187178
09,2024,3200449.93,1976,1619.66,2544282.68,1823,817,2.72,MSME_007187178
10,2024,2909641.93,364,7993.52,1537425.57,388,199,2.68,MSME_007187178
11,2024,2396943.37,659,3637.24,1507751.98,695,426,1.02,MSME_007187178
12,2024,2622076.84,223,11758.19,1815082.96,249,94,2.41,MSME_007187178
01,2025,3104728.87,327,9494.58,2081276.66,288,213,0.84,MSME_007187178
02,2025,2946820.47,323,9123.28,1677858.04,364,206,1.55,MSME_007187178
03,2025,3747443.48,910,4118.07,2622469.04,990,294,2.28,MSME_007187178
04,2025,2736581.67,244,11215.5,1741575.41,213,152,1.73,MSME_007187178
05,2025,2833572.81,1004,2822.28,2130924.41,907,443,2.73,MSME_007187178
06,2025,3335365.85,226,14758.26,1976435.0,225,92,0.36,MSME_007187178
07,2025,2806202.11,694,4043.52,2232629.05,655,423,1.98,MSME_007187178
08,2025,3330781.81,4587,726.14,2422506.25,4308,1918,0.69,MSME_007187178
09,2025,2886471.88,308,9371.66,1828993.55,341,162,1.89,MSME_007187178
10,2025,3858381.52,391,9867.98,2795047.52,455,185,0.47,MSME_007187178
11,2025,2918189.75,591,4937.72,1543389.63,656,244,2.52,MSME_007187178
12,2025,3354134.68,1275,2630.69,2565603.33,1314,595,2.18,MSME_007187178
01,2026,3793235.15,361,10507.58,2291188.4,302,112,1.56,MSME_007187178
02,2026,2904649.31,455,6383.84,1990685.21,422,178,1.17,MSME_007187178
03,2026,3345395.58,390,8577.94,1722357.04,320,207,2.16,MSME_007187178
04,2026,4063693.68,332,12240.04,2470566.82,322,152,1.4,MSME_007187178
05,2026,3368382.31,327,10300.86,1692006.14,364,113,2.79,MSME_007187178
06,2026,3116775.1,260,11987.6,2437802.55,218,121,1.15,MSME_007187178
07,2024,2281814.95,258,8844.24,1578958.85,256,155,1.25,MSME_305323794
08,2024,2140330.54,1776,1205.14,1228484.93,1459,1052,2.41,MSME_305323794
09,2024,2281135.78,169,13497.84,1417856.76,185,77,2.63,MSME_305323794
10,2024,3269400.39,301,10861.8,2508735.25,296,183,2.34,MSME_305323794
11,2024,1465440.49,442,3315.48,1055234.93,495,209,1.33,MSME_305323794
12,2024,2707631.1,227,11927.89,1865444.32,270,139,1.76,MSME_305323794
01,2025,3125009.28,711,4395.23,2392160.39,842,370,0.51,MSME_305323794
02,2025,3497637.04,247,14160.47,1807374.3,291,165,1.33,MSME_305323794
03,2025,3453493.54,611,5652.2,2715614.37,576,252,2.57,MSME_305323794
04,2025,2673575.05,1254,2132.04,1409967.68,1299,649,2.28,MSME_305323794
05,2025,2716745.94,394,6895.29,1790339.54,359,128,0.72,MSME_305323794
06,2025,2962803.73,614,4825.41,1699899.34,508,327,1.29,MSME_305323794
07,2025,3363291.36,299,11248.47,1775029.29,256,99,0.73,MSME_305323794
08,2025,3081287.79,234,13167.9,2416913.26,262,84,1.13,MSME_305323794
09,2025,2272141.56,892,2547.24,1537217.42,963,605,2.71,MSME_305323794
10,2025,2841735.59,234,12144.17,2172971.84,222,71,2.46,MSME_305323794
11,2025,2561978.55,383,6689.24,1802973.81,375,209,2.54,MSME_305323794
12,2025,3310247.92,405,8173.45,2494207.47,441,199,1.29,MSME_305323794
01,2026,2759096.07,389,7092.79,2184839.86,408,145,2.06,MSME_305323794
02,2026,3364765.62,991,3395.32,2239249.27,1120,491,0.62,MSME_305323794
03,2026,3149370.85,1070,2943.34,2110604.46,1022,339,2.44,MSME_305323794
04,2026,2628253.19,273,9627.3,1529436.42,320,180,2.89,MSME_305323794
05,2026,3276449.13,283,11577.56,2187966.5,338,126,2.41,MSME_305323794
06,2026,2985200.37,311,9598.72,2155884.96,372,121,0.81,MSME_305323794
07,2024,984717.28,431,2284.73,758379.48,375,270,2.73,MSME_346589673
08,2024,1240845.43,379,3274.0,940056.1,402,120,1.34,MSME_346589673
09,2024,1346297.96,2325,579.05,981362.14,2563,1490,0.94,MSME_346589673
10,2024,1216950.47,116,10490.95,933416.96,114,39,1.5,MSME_346589673
11,2024,990431.55,253,3914.75,597524.57,213,110,1.82,MSME_346589673
12,2024,1127948.7,1049,1075.26,746755.33,1238,457,0.99,MSME_346589673
01,2025,1278187.81,155,8246.37,826933.08,131,71,2.63,MSME_346589673
02,2025,1063218.8,113,9409.02,815416.04,104,69,1.28,MSME_346589673
03,2025,1154363.21,1023,1128.41,645452.22,907,379,1.31,MSME_346589673
04,2025,893618.08,68,13141.44,491152.59,63,33,1.71,MSME_346589673
05,2025,1354630.78,571,2372.38,782327.84,600,260,1.61,MSME_346589673
06,2025,1012572.53,220,4602.6,722682.06,220,81,1.42,MSME_346589673
07,2025,1044667.33,182,5739.93,797934.09,191,95,0.79,MSME_346589673
08,2025,1363413.98,95,14351.73,967603.23,78,55,1.32,MSME_346589673
09,2025,1177078.6,608,1935.98,615272.82,709,291,1.31,MSME_346589673
10,2025,1370798.36,250,5483.19,698934.51,253,142,2.4,MSME_346589673
11,2025,1140070.96,120,9500.59,909413.72,101,42,1.2,MSME_346589673
12,2025,1448270.43,308,4702.18,997011.69,271,148,2.27,MSME_346589673
01,2026,1630644.8,165,9882.7,1014451.85,141,103,2.56,MSME_346589673
02,2026,1045676.8,177,5907.78,589694.03,151,112,2.25,MSME_346589673
03,2026,1466442.57,112,13093.24,1141908.91,103,61,1.27,MSME_346589673
04,2026,1221559.28,183,6675.19,826070.77,159,84,2.74,MSME_346589673
05,2026,1289948.24,280,4606.96,787857.74,280,166,0.54,MSME_346589673
06,2026,1381199.07,116,11906.89,1056221.61,106,71,0.9,MSME_346589673
07,2024,1131367.32,161,7027.13,825203.36,174,112,0.25,MSME_277766309
08,2024,1006928.36,261,3857.96,643592.43,281,89,1.41,MSME_277766309
09,2024,1119388.92,135,8291.77,832721.01,114,42,2.3,MSME_277766309
10,2024,1100581.11,82,13421.72,868198.75,86,37,0.81,MSME_277766309
11,2024,1001479.96,150,6676.53,651983.07,126,77,1.82,MSME_277766309
12,2024,1103389.04,110,10030.81,829066.8,101,33,1.35,MSME_277766309
01,2025,1019870.35,88,11589.44,714966.48,91,26,2.76,MSME_277766309
02,2025,1407653.55,412,3416.63,901962.96,424,176,2.69,MSME_277766309
03,2025,1197777.22,193,6206.1,789983.8,220,106,1.88,MSME_277766309
04,2025,1295795.77,365,3550.13,811598.8,299,239,0.91,MSME_277766309
05,2025,1368019.15,108,12666.84,714963.92,117,38,2.74,MSME_277766309
06,2025,1042062.58,137,7606.3,536144.3,143,70,0.72,MSME_277766309
07,2025,1615470.41,136,11878.46,992565.97,132,79,0.94,MSME_277766309
08,2025,1300343.19,344,3780.07,676090.99,284,229,1.58,MSME_277766309
09,2025,1069224.23,409,2614.24,594764.31,438,135,1.71,MSME_277766309
10,2025,1131809.67,87,13009.31,873992.33,99,26,1.41,MSME_277766309
11,2025,1550924.11,196,7912.88,851277.85,226,114,2.88,MSME_277766309
12,2025,1467886.98,249,5895.13,741925.14,253,99,2.88,MSME_277766309
01,2026,1153109.29,96,12011.56,861990.94,102,51,1.18,MSME_277766309
02,2026,1503423.23,150,10022.82,906578.4,178,61,1.58,MSME_277766309
03,2026,1513542.65,181,8362.11,1179177.77,207,76,1.45,MSME_277766309
04,2026,1720847.83,214,8041.34,1366255.37,246,147,0.39,MSME_277766309
05,2026,1545923.63,1562,989.71,815228.34,1747,1024,1.57,MSME_277766309
06,2026,1185004.54,428,2768.7,598624.4,405,159,2.37,MSME_277766309
07,2024,1767571.13,222,7962.03,1221595.88,226,151,1.22,MSME_833679457
08,2024,1472307.7,173,8510.45,1145832.47,193,52,2.47,MSME_833679457
09,2024,1456485.23,112,13004.33,1153833.76,103,69,1.4,MSME_833679457
10,2024,1382265.78,333,4150.95,1063434.2,366,132,1.42,MSME_833679457
11,2024,2031388.08,184,11040.15,1587733.47,193,123,0.24,MSME_833679457
12,2024,1566008.21,136,11514.77,966943.75,119,94,1.71,MSME_833679457
01,2025,1604979.27,127,12637.63,1090345.73,123,44,0.9,MSME_833679457
02,2025,1355621.56,367,3693.79,773465.16,397,148,1.94,MSME_833679457
03,2025,1997002.03,403,4955.34,1473795.69,451,140,2.83,MSME_833679457
04,2025,1264994.74,496,2550.39,996447.29,405,303,0.18,MSME_833679457
05,2025,1604078.31,138,11623.76,1253795.76,129,74,1.54,MSME_833679457
06,2025,1201982.5,153,7856.09,628785.44,145,103,0.29,MSME_833679457
07,2025,1711089.26,160,10694.31,1166296.45,173,89,0.68,MSME_833679457
08,2025,1430038.15,288,4965.41,1046632.46,330,178,0.51,MSME_833679457
